# PathPlanner CSV Format:
# timeSeconds, xPositionMeters, yPositionMeters, headingDegrees, velocityMetersPerSecond, accelerationMetersPerSecondSq, curvatureRadPerMeter, holonomicRotationDegrees, angularVelocityDegreesPerSec, holonomicAngularVelocityDegreesPerSec
 3.7871840596198254,5.8452173271350505,2.0158302121088068,13.783776402933762,2.779561483316627,3.0,-0.31008001077082864,19.01910243483501,-49.40789226884085,-56.28650601536791
 3.7925793091121207,5.8598408038049685,2.019345643813732,13.517208497254916,2.795747231793513,3.0,-0.304108613912937,18.71542269183252,-48.73806056150909,-56.162012892585366
 3.797969099672661,5.874550302857178,2.0228104960027316,13.254520558501458,2.811916603475134,3.0000000000000826,-0.298258505691679,18.412721204883123,-48.07645893685494,-56.02718654363145
 3.803353546928237,5.889345499235557,2.02622505456854,12.9956554011211,2.8280699452418623,3.0000000000000826,-0.2925273956171538,18.111045774060624,-47.42307330300664,-55.88209678404826
 3.8087327605574175,5.904226067883984,2.029589605403891,12.740556558871937,2.844207586129405,3.000000000000165,-0.28691300592054114,17.810444037412683,-46.777881878389685,-55.726813179251714
 3.8141068445376223,5.919191683746335,2.03290443440152,12.48916829324137,2.8603298380700197,3.0000000000000826,-0.28141307438335994,17.510963463438202,-46.140855762806225,-55.56140505800329
 3.8194758973816834,5.934242021766488,2.0361698274541604,12.241435600380663,2.876436996602204,3.0000000000001656,-0.27602535648034876,17.2126513435915,-45.511959463953396,-55.385941527240526
 3.82484001236438,5.949376756888321,2.039386070454546,11.99730421672818,2.892529341550295,3.0000000000000826,-0.27074762766044647,16.915554784814457,-44.8911514087949,-55.20049148809413
 3.830199277739409,5.964595564055711,2.042553449295412,11.756720623337843,2.9086071376753813,2.999999999999917,-0.26557768518884667,16.619720702097734,-44.27838442218235,-55.00512365301844
 3.835553776947214,5.979898118212536,2.0456722498694915,11.519632049026384,2.9246706352987966,3.000000000000083,-0.26051334993363423,16.325195811072433,-43.67360617487415,-54.79990656382462
 3.8409035888140997,5.995284094302674,2.04874275806952,11.285986472442357,2.9407200708994536,3.000000000000083,-0.25555246788160135,16.032026620633065,-43.076759615455906,-54.58490861052802
 3.846248787743011,6.010753167270001,2.0517652597882314,11.055732623084854,2.9567556676861875,3.0,-0.25069291142511574,15.74025942559335,-42.48778337011507,-54.36019805090032
 3.851589443896358,6.026305012058395,2.0547400409183587,10.82881998138717,2.9727776361462284,2.999999999999917,-0.24593258064652193,15.449940299375642,-41.90661211724001,-54.12584303057533
 3.8569256233712355,6.041939303611733,2.0576673873526374,10.605198777945505,2.9887861745708606,3.0,-0.24126940443826383,15.16111508673545,-41.33317695710375,-53.88191160362746
 3.862257388367377,6.057655716873896,2.0605475849838015,10.384819991866296,3.0047814695592856,3.0000000000000835,-0.2367013411896068,14.873829396522037,-40.76740573385253,-53.628471753609446
 3.86758479734816,6.073453926788757,2.0633809197045854,10.16763534843655,3.0207636965016342,3.0,-0.23222637984877031,14.588128594476197,-40.20922336316486,-53.365591414728094
 3.872907905194975,6.089333608300196,2.0661676774077224,9.95359731603774,3.036733020042079,2.999999999999833,-0.22784254031458434,14.304057796066523,-39.658552118889055,-53.09333849343084
 3.878226763355238,6.105294436352089,2.068908143985948,9.742659102475981,3.052689594522868,3.0000000000000835,-0.22354787424132308,14.021661859365144,-39.11531192330257,-52.811780889940145
